isolate.code,genus,species,name,group,temperature,r,ln.r
49,Skeletonema,tropicum,Skeletonema tropicum,diatoms,31,1.663553233,0.508955817
49,Skeletonema,tropicum,Skeletonema tropicum,diatoms,28,1.802182669,0.588998524
49,Skeletonema,tropicum,Skeletonema tropicum,diatoms,25,2.079441542,0.732099368
50,Skeletonema,tropicum,Skeletonema tropicum,diatoms,17,0.207944154,-1.570485726
50,Skeletonema,tropicum,Skeletonema tropicum,diatoms,27,0.831776617,-0.184191363
50,Skeletonema,tropicum,Skeletonema tropicum,diatoms,21,1.039720771,0.038952188
50,Skeletonema,tropicum,Skeletonema tropicum,diatoms,24,1.109035489,0.103490709
50,Skeletonema,tropicum,Skeletonema tropicum,diatoms,31,1.663553233,0.508955817
55,Skeletonema,tropicum,Skeletonema tropicum,diatoms,12.5,0.166355323,-1.793629278
55,Skeletonema,tropicum,Skeletonema tropicum,diatoms,17,1.095172545,0.090911926
55,Skeletonema,tropicum,Skeletonema tropicum,diatoms,14.5,1.15062432,0.140304682
55,Skeletonema,tropicum,Skeletonema tropicum,diatoms,34,1.254596397,0.226813925
55,Skeletonema,tropicum,Skeletonema tropicum,diatoms,24,1.310048171,0.270063908
55,Skeletonema,tropicum,Skeletonema tropicum,diatoms,21,1.531855269,0.426479595
55,Skeletonema,tropicum,Skeletonema tropicum,diatoms,27,1.594238515,0.466396202
55,Skeletonema,tropicum,Skeletonema tropicum,diatoms,31,1.642758818,0.496377035
56,Skeletonema,tropicum,Skeletonema tropicum,diatoms,17,0.207944154,-1.570485726
56,Skeletonema,tropicum,Skeletonema tropicum,diatoms,27,0.852571032,-0.159498751
56,Skeletonema,tropicum,Skeletonema tropicum,diatoms,21,1.046652243,0.045596731
56,Skeletonema,tropicum,Skeletonema tropicum,diatoms,24,1.122898433,0.115913229
56,Skeletonema,tropicum,Skeletonema tropicum,diatoms,31,1.642758818,0.496377035
81,Skeletonema,costatum,Skeletonema costatum,diatoms,8,0.019,-3.9633163
81,Skeletonema,costatum,Skeletonema costatum,diatoms,15,0.117,-2.145581344
81,Skeletonema,costatum,Skeletonema costatum,diatoms,32,0.342,-1.072944542
81,Skeletonema,costatum,Skeletonema costatum,diatoms,30,0.404,-0.906340401
81,Skeletonema,costatum,Skeletonema costatum,diatoms,20,0.415,-0.879476759
81,Skeletonema,costatum,Skeletonema costatum,diatoms,25,0.458,-0.780886095
146,Skeletonema,costatum,Skeletonema costatum,diatoms,5,0.218,-1.523260216
146,Skeletonema,costatum,Skeletonema costatum,diatoms,10,0.682,-0.382725621
146,Skeletonema,costatum,Skeletonema costatum,diatoms,30,0.868,-0.141563564
146,Skeletonema,costatum,Skeletonema costatum,diatoms,15,1.02,0.019802627
146,Skeletonema,costatum,Skeletonema costatum,diatoms,20,1.306,0.266969031
146,Skeletonema,costatum,Skeletonema costatum,diatoms,25,1.492,0.400117502
205,Skeletonema,marinoi,Skeletonema marinoi,diatoms,2.8,0.263395929,-1.334096945
205,Skeletonema,marinoi,Skeletonema marinoi,diatoms,4,0.34657359,-1.059660102
205,Skeletonema,marinoi,Skeletonema marinoi,diatoms,7,0.519860385,-0.654194994
205,Skeletonema,marinoi,Skeletonema marinoi,diatoms,10,0.637695406,-0.44989453
205,Skeletonema,marinoi,Skeletonema marinoi,diatoms,13,0.720873068,-0.327292207
205,Skeletonema,marinoi,Skeletonema marinoi,diatoms,16,0.92188575,-0.081333979
205,Skeletonema,marinoi,Skeletonema marinoi,diatoms,22.2,1.095172545,0.090911926
205,Skeletonema,marinoi,Skeletonema marinoi,diatoms,19,1.15062432,0.140304682
205,Skeletonema,marinoi,Skeletonema marinoi,diatoms,27.5,1.247664925,0.221273744
205,Skeletonema,marinoi,Skeletonema marinoi,diatoms,24.5,1.316979643,0.275340966
206,Skeletonema,costatum,Skeletonema costatum,diatoms,5,0.055451774,-2.892241573
206,Skeletonema,costatum,Skeletonema costatum,diatoms,5,0.145560908,-1.927160668
206,Skeletonema,costatum,Skeletonema costatum,diatoms,10,0.325779175,-1.121535504
206,Skeletonema,costatum,Skeletonema costatum,diatoms,10,0.34657359,-1.059660102
206,Skeletonema,costatum,Skeletonema costatum,diatoms,10,0.353505062,-1.039857474
206,Skeletonema,costatum,Skeletonema costatum,diatoms,15,0.616900991,-0.483046736
206,Skeletonema,costatum,Skeletonema costatum,diatoms,30,0.65155835,-0.428388324
206,Skeletonema,costatum,Skeletonema costatum,diatoms,30,0.707010124,-0.346710294
206,Skeletonema,costatum,Skeletonema costatum,diatoms,30,0.72780454,-0.317722756
206,Skeletonema,costatum,Skeletonema costatum,diatoms,30,0.824845145,-0.192559613
206,Skeletonema,costatum,Skeletonema costatum,diatoms,20,0.838708088,-0.175892562
206,Skeletonema,costatum,Skeletonema costatum,diatoms,20,0.84563956,-0.167662062
206,Skeletonema,costatum,Skeletonema costatum,diatoms,15,0.859502504,-0.151401541
206,Skeletonema,costatum,Skeletonema costatum,diatoms,20,0.859502504,-0.151401541
206,Skeletonema,costatum,Skeletonema costatum,diatoms,15,0.887228391,-0.119652843
206,Skeletonema,costatum,Skeletonema costatum,diatoms,20,0.935748694,-0.066408328
256,Skeletonema,costatum,Skeletonema costatum,diatoms,4,0.201012682,-1.604387278
256,Skeletonema,costatum,Skeletonema costatum,diatoms,2.8,0.339642118,-1.07986281
256,Skeletonema,costatum,Skeletonema costatum,diatoms,7,0.360436534,-1.020439388
256,Skeletonema,costatum,Skeletonema costatum,diatoms,22.2,0.429751252,-0.844548721
256,Skeletonema,costatum,Skeletonema costatum,diatoms,4,0.457477139,-0.782028365
256,Skeletonema,costatum,Skeletonema costatum,diatoms,19,0.457477139,-0.782028365
256,Skeletonema,costatum,Skeletonema costatum,diatoms,10,0.464408611,-0.766990487
256,Skeletonema,costatum,Skeletonema costatum,diatoms,10,0.554517744,-0.589656473
256,Skeletonema,costatum,Skeletonema costatum,diatoms,7,0.57531216,-0.552842499
256,Skeletonema,costatum,Skeletonema costatum,diatoms,13,0.672352765,-0.396972128
256,Skeletonema,costatum,Skeletonema costatum,diatoms,16,0.873365448,-0.135401199
256,Skeletonema,costatum,Skeletonema costatum,diatoms,24.5,1.025857827,0.025529167
256,Skeletonema,costatum,Skeletonema costatum,diatoms,16,1.247664925,0.221273744
256,Skeletonema,costatum,Skeletonema costatum,diatoms,19,1.247664925,0.221273744
256,Skeletonema,costatum,Skeletonema costatum,diatoms,13,1.275390812,0.243252651
257,Skeletonema,costatum,Skeletonema costatum,diatoms,2.8,0.311916231,-1.165020618
257,Skeletonema,costatum,Skeletonema costatum,diatoms,4,0.485203026,-0.723187865
257,Skeletonema,costatum,Skeletonema costatum,diatoms,7,0.554517744,-0.589656473
257,Skeletonema,costatum,Skeletonema costatum,diatoms,10,0.741667483,-0.298854272
257,Skeletonema,costatum,Skeletonema costatum,diatoms,13,0.887228391,-0.119652843
257,Skeletonema,costatum,Skeletonema costatum,diatoms,16,0.92188575,-0.081333979
257,Skeletonema,costatum,Skeletonema costatum,diatoms,22.2,1.15062432,0.140304682
257,Skeletonema,costatum,Skeletonema costatum,diatoms,19,1.275390812,0.243252651
257,Skeletonema,costatum,Skeletonema costatum,diatoms,24.5,1.462540551,0.380175027
257,Skeletonema,costatum,Skeletonema costatum,diatoms,27.5,1.642758818,0.496377035
436,Skeletonema,costatum,Skeletonema costatum,diatoms,9,0.448,-0.802962047
436,Skeletonema,costatum,Skeletonema costatum,diatoms,16,0.701,-0.355247392
436,Skeletonema,costatum,Skeletonema costatum,diatoms,13,0.706,-0.348140041
436,Skeletonema,costatum,Skeletonema costatum,diatoms,25,0.801,-0.221894332
436,Skeletonema,costatum,Skeletonema costatum,diatoms,20,0.879,-0.128970381
450,Skeletonema,costatum,Skeletonema costatum,diatoms,10,0.356,-1.032824548
450,Skeletonema,costatum,Skeletonema costatum,diatoms,15,0.827,-0.189950584
450,Skeletonema,costatum,Skeletonema costatum,diatoms,20,1.226,0.203756838
450,Skeletonema,costatum,Skeletonema costatum,diatoms,30,1.247,0.220740667
450,Skeletonema,costatum,Skeletonema costatum,diatoms,25,1.29,0.254642218
451,Skeletonema,pseudocostatum,Skeletonema pseudocostatum,diatoms,10,0.61,-0.494296322
451,Skeletonema,pseudocostatum,Skeletonema pseudocostatum,diatoms,15,1.219,0.19803085
451,Skeletonema,pseudocostatum,Skeletonema pseudocostatum,diatoms,20,1.375,0.318453731
451,Skeletonema,pseudocostatum,Skeletonema pseudocostatum,diatoms,25,1.447,0.369492448
451,Skeletonema,pseudocostatum,Skeletonema pseudocostatum,diatoms,30,1.9,0.641853886
452,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,10,1.015,0.014888612
452,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,15,1.461,0.379121133
452,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,20,1.578,0.456158222
452,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,25,1.603,0.471876874
452,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,30,1.69,0.524728529
453,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,10,0.89,-0.116533816
453,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,15,1.332,0.286681572
453,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,20,1.532,0.426574071
453,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,25,1.623,0.484276289
453,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,30,1.629,0.48796633
454,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,10,1.086,0.082501222
454,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,15,1.222,0.200488861
454,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,20,1.287,0.252313929
454,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,25,1.494,0.401457087
454,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,30,1.623,0.484276289
455,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,10,0.899,-0.106472245
455,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,15,0.989,-0.011060947
455,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,20,1.287,0.252313929
455,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,30,1.433,0.359770149
455,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,25,1.649,0.500169044
456,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,10,1.06,0.058268908
456,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,15,1.513,0.414094435
456,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,30,1.558,0.443402947
456,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,20,1.603,0.471876874
456,Skeletonema,marinoi-dohrnii,Skeletonema marinoi-dohrnii,diatoms,25,1.668,0.511625304
457,Skeletonema,japonicum,Skeletonema japonicum,diatoms,15,1.212,0.192271888
457,Skeletonema,japonicum,Skeletonema japonicum,diatoms,10,1.25,0.223143551
457,Skeletonema,japonicum,Skeletonema japonicum,diatoms,25,1.545,0.43502391
457,Skeletonema,japonicum,Skeletonema japonicum,diatoms,20,1.59,0.463734016
458,Skeletonema,japonicum,Skeletonema japonicum,diatoms,15,0.859,-0.151986357
458,Skeletonema,japonicum,Skeletonema japonicum,diatoms,10,1.154,0.143234168
458,Skeletonema,japonicum,Skeletonema japonicum,diatoms,20,1.526,0.422649933
458,Skeletonema,japonicum,Skeletonema japonicum,diatoms,25,1.532,0.426574071
459,Skeletonema,japonicum,Skeletonema japonicum,diatoms,10,0.942,-0.059750004
459,Skeletonema,japonicum,Skeletonema japonicum,diatoms,15,1.301,0.2631332
459,Skeletonema,japonicum,Skeletonema japonicum,diatoms,20,1.551,0.438899884
459,Skeletonema,japonicum,Skeletonema japonicum,diatoms,25,1.63,0.488580015
460,Skeletonema,japonicum,Skeletonema japonicum,diatoms,10,0.84,-0.174353387
460,Skeletonema,japonicum,Skeletonema japonicum,diatoms,15,0.84,-0.174353387
460,Skeletonema,japonicum,Skeletonema japonicum,diatoms,25,1.487,0.396760667
460,Skeletonema,japonicum,Skeletonema japonicum,diatoms,20,1.526,0.422649933
461,Skeletonema,japonicum,Skeletonema japonicum,diatoms,10,1.012,0.011928571
461,Skeletonema,japonicum,Skeletonema japonicum,diatoms,15,1.103,0.09803374
461,Skeletonema,japonicum,Skeletonema japonicum,diatoms,20,1.506,0.409457129
461,Skeletonema,japonicum,Skeletonema japonicum,diatoms,25,1.551,0.438899884
462,Skeletonema,tropicum,Skeletonema tropicum,diatoms,15,0.813,-0.207024169
462,Skeletonema,tropicum,Skeletonema tropicum,diatoms,30,1.084,0.080657903
462,Skeletonema,tropicum,Skeletonema tropicum,diatoms,20,1.103,0.09803374
462,Skeletonema,tropicum,Skeletonema tropicum,diatoms,25,1.219,0.19803085
463,Skeletonema,tropicum,Skeletonema tropicum,diatoms,15,0.761,-0.273121921
463,Skeletonema,tropicum,Skeletonema tropicum,diatoms,20,0.916,-0.087738914
463,Skeletonema,tropicum,Skeletonema tropicum,diatoms,30,1.194,0.177309015
463,Skeletonema,tropicum,Skeletonema tropicum,diatoms,25,1.303,0.264669298
464,Skeletonema,tropicum,Skeletonema tropicum,diatoms,15,0.832,-0.183922838
464,Skeletonema,tropicum,Skeletonema tropicum,diatoms,20,1.368,0.313349819
464,Skeletonema,tropicum,Skeletonema tropicum,diatoms,25,1.503,0.407463111
464,Skeletonema,tropicum,Skeletonema tropicum,diatoms,30,1.55,0.438254931
465,Skeletonema,tropicum,Skeletonema tropicum,diatoms,15,0.858,-0.153151179
465,Skeletonema,tropicum,Skeletonema tropicum,diatoms,20,1.11,0.104360015
465,Skeletonema,tropicum,Skeletonema tropicum,diatoms,25,1.426,0.354873322
465,Skeletonema,tropicum,Skeletonema tropicum,diatoms,30,1.561,0.445326642
466,Skeletonema,tropicum,Skeletonema tropicum,diatoms,15,0.69,-0.371063681
466,Skeletonema,tropicum,Skeletonema tropicum,diatoms,20,1.361,0.308219724
466,Skeletonema,tropicum,Skeletonema tropicum,diatoms,30,1.497,0.403463105
466,Skeletonema,tropicum,Skeletonema tropicum,diatoms,25,1.55,0.438254931
467,Skeletonema,menzelii,Skeletonema menzelii,diatoms,10,0.53,-0.634878272
467,Skeletonema,menzelii,Skeletonema menzelii,diatoms,35,0.758,-0.277071893
467,Skeletonema,menzelii,Skeletonema menzelii,diatoms,15,1.2,0.182321557
467,Skeletonema,menzelii,Skeletonema menzelii,diatoms,20,1.462,0.379805361
467,Skeletonema,menzelii,Skeletonema menzelii,diatoms,25,1.979,0.682591667
467,Skeletonema,menzelii,Skeletonema menzelii,diatoms,30,2.114,0.748581887
468,Skeletonema,menzelii,Skeletonema menzelii,diatoms,10,0.549,-0.599656837
468,Skeletonema,menzelii,Skeletonema menzelii,diatoms,15,1.129,0.121332285
468,Skeletonema,menzelii,Skeletonema menzelii,diatoms,20,1.417,0.348541961
468,Skeletonema,menzelii,Skeletonema menzelii,diatoms,35,1.873,0.627541423
468,Skeletonema,menzelii,Skeletonema menzelii,diatoms,30,2.114,0.748581887
468,Skeletonema,menzelii,Skeletonema menzelii,diatoms,25,2.119,0.750944279
469,Skeletonema,menzelii,Skeletonema menzelii,diatoms,10,0.453,-0.791863153
469,Skeletonema,menzelii,Skeletonema menzelii,diatoms,15,0.97,-0.030459207
469,Skeletonema,menzelii,Skeletonema menzelii,diatoms,20,1.462,0.379805361
469,Skeletonema,menzelii,Skeletonema menzelii,diatoms,25,1.813,0.594982932
469,Skeletonema,menzelii,Skeletonema menzelii,diatoms,30,1.903,0.643431588
469,Skeletonema,menzelii,Skeletonema menzelii,diatoms,35,2.58,0.947789399
470,Skeletonema,menzelii,Skeletonema menzelii,diatoms,35,0.605,-0.502526821
470,Skeletonema,menzelii,Skeletonema menzelii,diatoms,10,0.632,-0.458865885
470,Skeletonema,menzelii,Skeletonema menzelii,diatoms,15,1.301,0.2631332
470,Skeletonema,menzelii,Skeletonema menzelii,diatoms,25,1.845,0.612479277
470,Skeletonema,menzelii,Skeletonema menzelii,diatoms,20,1.857,0.618962282
470,Skeletonema,menzelii,Skeletonema menzelii,diatoms,30,1.961,0.673454547
471,Skeletonema,ardens,Skeletonema ardens,diatoms,15,0.761,-0.273121921
471,Skeletonema,ardens,Skeletonema ardens,diatoms,20,1.388,0.327863862
471,Skeletonema,ardens,Skeletonema ardens,diatoms,25,1.503,0.407463111
471,Skeletonema,ardens,Skeletonema ardens,diatoms,30,1.95,0.667829373
471,Skeletonema,ardens,Skeletonema ardens,diatoms,35,2.32,0.841567186
472,Skeletonema,ardens,Skeletonema ardens,diatoms,15,0.544,-0.608806032
472,Skeletonema,ardens,Skeletonema ardens,diatoms,20,1.26,0.231111721
472,Skeletonema,ardens,Skeletonema ardens,diatoms,25,1.286,0.251536626
472,Skeletonema,ardens,Skeletonema ardens,diatoms,30,1.452,0.372941916
473,Skeletonema,ardens,Skeletonema ardens,diatoms,15,0.4,-0.916290732
473,Skeletonema,ardens,Skeletonema ardens,diatoms,20,1.407,0.341459778
473,Skeletonema,ardens,Skeletonema ardens,diatoms,25,1.452,0.372941916
473,Skeletonema,ardens,Skeletonema ardens,diatoms,30,1.542,0.433080275
473,Skeletonema,ardens,Skeletonema ardens,diatoms,35,2.258,0.814479466
474,Skeletonema,ardens,Skeletonema ardens,diatoms,15,0.793,-0.231932057
474,Skeletonema,ardens,Skeletonema ardens,diatoms,20,1.375,0.318453731
474,Skeletonema,ardens,Skeletonema ardens,diatoms,25,1.414,0.346422567
474,Skeletonema,ardens,Skeletonema ardens,diatoms,30,1.842,0.610851938
474,Skeletonema,ardens,Skeletonema ardens,diatoms,35,2.245,0.808705521
475,Skeletonema,ardens,Skeletonema ardens,diatoms,15,0.768,-0.263965546
475,Skeletonema,ardens,Skeletonema ardens,diatoms,20,1.305,0.266203041
475,Skeletonema,ardens,Skeletonema ardens,diatoms,25,1.465,0.381855242
475,Skeletonema,ardens,Skeletonema ardens,diatoms,30,1.887,0.634988266
475,Skeletonema,ardens,Skeletonema ardens,diatoms,35,2.22,0.797507196
622,Skeletonema,dohrnii,SdohA,diatoms,-1,0.220910263,-1.50999871
622,Skeletonema,dohrnii,SdohA,diatoms,-1,0.130386739,-2.037250329
622,Skeletonema,dohrnii,SdohA,diatoms,-1,0.090674426,-2.400479924
622,Skeletonema,dohrnii,SdohA,diatoms,15,1.396292933,0.33382082
622,Skeletonema,dohrnii,SdohA,diatoms,15,1.382332036,0.323771954
622,Skeletonema,dohrnii,SdohA,diatoms,15,1.400012241,0.33648098
622,Skeletonema,dohrnii,SdohA,diatoms,22,1.712421618,0.53790852
622,Skeletonema,dohrnii,SdohA,diatoms,22,1.864093372,0.622774807
622,Skeletonema,dohrnii,SdohA,diatoms,22,1.930522859,0.657790878
622,Skeletonema,dohrnii,SdohA,diatoms,30,1.577207758,0.455656042
622,Skeletonema,dohrnii,SdohA,diatoms,30,1.485231264,0.395570493
622,Skeletonema,dohrnii,SdohA,diatoms,30,1.26355696,0.233930728
622,Skeletonema,dohrnii,SdohA,diatoms,4,0.531504489,-0.632043635
622,Skeletonema,dohrnii,SdohA,diatoms,4,0.624455773,-0.470874772
622,Skeletonema,dohrnii,SdohA,diatoms,4,0.677221963,-0.389756197
622,Skeletonema,dohrnii,SdohA,diatoms,4,0.678598588,-0.387725507
622,Skeletonema,dohrnii,SdohA,diatoms,9,0.900883078,-0.104379799
622,Skeletonema,dohrnii,SdohA,diatoms,9,0.904331496,-0.100559287
622,Skeletonema,dohrnii,SdohA,diatoms,9,0.844374459,-0.169159211
624,Skeletonema,dohrnii,SkelB,diatoms,15,1.570285271,0.451257304
624,Skeletonema,dohrnii,SkelB,diatoms,15,1.522534433,0.420376336
624,Skeletonema,dohrnii,SkelB,diatoms,15,1.531152775,0.426020899
624,Skeletonema,dohrnii,SkelB,diatoms,22,1.725072465,0.545269058
624,Skeletonema,dohrnii,SkelB,diatoms,22,1.748855842,0.55896177
624,Skeletonema,dohrnii,SkelB,diatoms,22,1.667043631,0.511051777
624,Skeletonema,dohrnii,SkelB,diatoms,30,1.301857591,0.263792161
624,Skeletonema,dohrnii,SkelB,diatoms,30,1.278075815,0.245355677
624,Skeletonema,dohrnii,SkelB,diatoms,30,1.297949847,0.260785979
624,Skeletonema,dohrnii,SkelB,diatoms,4,0.444096274,-0.811713907
624,Skeletonema,dohrnii,SkelB,diatoms,4,0.573264325,-0.556408368
624,Skeletonema,dohrnii,SkelB,diatoms,4,0.39209157,-0.93625987
624,Skeletonema,dohrnii,SkelB,diatoms,9,1.059202077,0.057515867
624,Skeletonema,dohrnii,SkelB,diatoms,9,1.057773349,0.056166085
624,Skeletonema,dohrnii,SkelB,diatoms,9,1.108253079,0.102784973
625,Skeletonema,grethae,CCMP 1804,diatoms,15,1.509754951,0.411947354
625,Skeletonema,grethae,CCMP 1804,diatoms,15,1.532754616,0.427066519
625,Skeletonema,grethae,CCMP 1804,diatoms,15,1.54528682,0.435209537
625,Skeletonema,grethae,CCMP 1804,diatoms,22,1.694335227,0.527290467
625,Skeletonema,grethae,CCMP 1804,diatoms,22,1.719191676,0.541854225
625,Skeletonema,grethae,CCMP 1804,diatoms,22,1.715665591,0.539801105
625,Skeletonema,grethae,CCMP 1804,diatoms,25,1.523970735,0.421319254
625,Skeletonema,grethae,CCMP 1804,diatoms,25,1.536531765,0.429527776
625,Skeletonema,grethae,CCMP 1804,diatoms,25,1.523106858,0.420752234
